t,trust,state,hpl_op,hpl_dalc,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr
50.160000,0.0172,INERTIAL,1.9685,5.4184,0.8174,-40.1187,0.9350,40.0877,0.5436,0.7174,nan
50.168000,0.0172,INERTIAL,1.9685,5.4184,0.8182,-40.1298,0.9359,40.0877,0.5436,0.7174,nan
50.172000,0.0172,INERTIAL,1.9685,5.4184,0.8187,-40.1353,0.9364,40.0877,0.5436,0.7174,nan
50.176000,0.0172,INERTIAL,1.9685,5.4184,0.8191,-40.1408,0.9369,40.0877,0.5436,0.7174,nan
50.180000,0.0172,INERTIAL,1.9685,5.4184,0.8196,-40.1464,0.9374,40.1153,0.5454,0.7196,nan
50.188000,0.0221,INERTIAL,1.9718,5.4274,0.8204,-40.1574,0.9383,40.1153,0.5454,0.7196,nan
50.192000,0.0221,INERTIAL,1.9718,5.4274,0.8209,-40.1630,0.9388,40.1153,0.5454,0.7196,nan
50.196000,0.0221,INERTIAL,1.9718,5.4274,0.8213,-40.1685,0.9393,40.1153,0.5454,0.7196,nan
50.200000,0.0221,INERTIAL,1.9718,5.4274,0.8217,-40.1740,0.9398,40.1429,0.5471,0.7218,nan
50.208000,0.0221,INERTIAL,1.9718,5.4274,0.8223,-40.1849,0.9407,40.1429,0.5471,0.7218,nan
50.212000,0.0221,INERTIAL,1.9718,5.4274,0.8227,-40.1904,0.9411,40.1429,0.5471,0.7218,nan
50.216000,0.0221,INERTIAL,1.9718,5.4274,0.8231,-40.1959,0.9416,40.1429,0.5471,0.7218,nan
50.220000,0.0221,INERTIAL,1.9718,5.4274,0.8236,-40.2015,0.9421,40.1706,0.5488,0.7240,nan
50.228000,0.0221,INERTIAL,1.9718,5.4274,0.8244,-40.2126,0.9431,40.1706,0.5488,0.7240,nan
50.232000,0.0221,INERTIAL,1.9718,5.4274,0.8248,-40.2181,0.9436,40.1706,0.5488,0.7240,nan
50.236000,0.0221,INERTIAL,1.9718,5.4274,0.8252,-40.2236,0.9440,40.1706,0.5488,0.7240,nan
50.240000,0.0371,INERTIAL,1.9753,5.4371,0.8256,-40.2292,0.9445,40.1982,0.5504,0.7262,nan
50.248000,0.0371,INERTIAL,1.9753,5.4371,0.8249,-40.2404,0.9454,40.1982,0.5504,0.7262,nan
50.252000,0.0371,INERTIAL,1.9753,5.4371,0.8253,-40.2459,0.9459,40.1982,0.5504,0.7262,nan
50.256000,0.0371,INERTIAL,1.9753,5.4371,0.8257,-40.2514,0.9464,40.1982,0.5504,0.7262,nan
50.260000,0.0371,INERTIAL,1.9753,5.4371,0.8261,-40.2570,0.9469,40.2258,0.5519,0.7285,nan
50.268000,0.0371,INERTIAL,1.9753,5.4371,0.8269,-40.2680,0.9479,40.2258,0.5519,0.7285,nan
50.272000,0.0371,INERTIAL,1.9753,5.4371,0.8273,-40.2736,0.9484,40.2258,0.5519,0.7285,nan
50.276000,0.0371,INERTIAL,1.9753,5.4371,0.8277,-40.2791,0.9488,40.2258,0.5519,0.7285,nan
50.280000,0.0371,INERTIAL,1.9753,5.4371,0.8281,-40.2847,0.9493,40.2534,0.5534,0.7307,nan
50.288000,0.0220,INERTIAL,1.9785,5.4460,0.8288,-40.2957,0.9503,40.2534,0.5534,0.7307,nan
50.292000,0.0220,INERTIAL,1.9785,5.4460,0.8292,-40.3013,0.9508,40.2534,0.5534,0.7307,nan
50.296000,0.0220,INERTIAL,1.9785,5.4460,0.8296,-40.3068,0.9513,40.2534,0.5534,0.7307,nan
50.300000,0.0220,INERTIAL,1.9785,5.4460,0.8293,-40.3119,0.9517,40.2810,0.5548,0.7330,nan
50.308000,0.0220,INERTIAL,1.9785,5.4460,0.8300,-40.3230,0.9527,40.2810,0.5548,0.7330,nan
50.312000,0.0220,INERTIAL,1.9785,5.4460,0.8304,-40.3285,0.9532,40.2810,0.5548,0.7330,nan
50.316000,0.0220,INERTIAL,1.9785,5.4460,0.8308,-40.3340,0.9537,40.2810,0.5548,0.7330,nan
50.320000,0.0220,INERTIAL,1.9785,5.4460,0.8311,-40.3396,0.9542,40.3086,0.5562,0.7353,nan
50.328000,0.0220,INERTIAL,1.9785,5.4460,0.8318,-40.3507,0.9552,40.3086,0.5562,0.7353,nan
50.332000,0.0220,INERTIAL,1.9785,5.4460,0.8322,-40.3562,0.9557,40.3086,0.5562,0.7353,nan
50.336000,0.0220,INERTIAL,1.9785,5.4460,0.8325,-40.3617,0.9562,40.3086,0.5562,0.7353,nan
50.340000,0.0220,INERTIAL,1.9821,5.4558,0.8329,-40.3673,0.9567,40.3362,0.5575,0.7376,nan
50.348000,0.0220,INERTIAL,1.9821,5.4558,0.8318,-40.3772,0.9576,40.3362,0.5575,0.7376,nan
50.352000,0.0220,INERTIAL,1.9821,5.4558,0.8322,-40.3827,0.9581,40.3362,0.5575,0.7376,nan
50.356000,0.0220,INERTIAL,1.9821,5.4558,0.8325,-40.3883,0.9586,40.3362,0.5575,0.7376,nan
50.360000,0.0220,INERTIAL,1.9821,5.4558,0.8329,-40.3938,0.9591,40.3638,0.5588,0.7399,nan
50.368000,0.0220,INERTIAL,1.9821,5.4558,0.8335,-40.4049,0.9601,40.3638,0.5588,0.7399,nan
50.372000,0.0220,INERTIAL,1.9821,5.4558,0.8339,-40.4104,0.9606,40.3638,0.5588,0.7399,nan
50.376000,0.0220,INERTIAL,1.9821,5.4558,0.8342,-40.4160,0.9611,40.3638,0.5588,0.7399,nan
50.380000,0.0220,INERTIAL,1.9821,5.4558,0.8345,-40.4215,0.9616,40.3914,0.5600,0.7422,nan
50.388000,0.0120,INERTIAL,1.9853,5.4647,0.8352,-40.4326,0.9626,40.3914,0.5600,0.7422,nan
50.392000,0.0120,INERTIAL,1.9853,5.4647,0.8355,-40.4381,0.9631,40.3914,0.5600,0.7422,nan
50.396000,0.0120,INERTIAL,1.9853,5.4647,0.8358,-40.4436,0.9636,40.3914,0.5600,0.7422,nan
50.400000,0.0120,INERTIAL,1.9853,5.4647,0.8361,-40.4492,0.9641,40.4190,0.5612,0.7445,nan
50.408000,0.0120,INERTIAL,1.9853,5.4647,0.8365,-40.4597,0.9650,40.4190,0.5612,0.7445,nan
50.412000,0.0120,INERTIAL,1.9853,5.4647,0.8361,-40.4651,0.9655,40.4190,0.5612,0.7445,nan
50.416000,0.0120,INERTIAL,1.9853,5.4647,0.8364,-40.4706,0.9660,40.4190,0.5612,0.7445,nan
50.420000,0.0120,INERTIAL,1.9853,5.4647,0.8367,-40.4762,0.9665,40.4467,0.5623,0.7468,nan
