t,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr,hpl_op,hpl_dalc,ellipse_yaw,trust,state,nees,sep,latency,fault
1781044871.0383,69.3274,0.2415,1.1207,69.3010,0.1817,1.2000,0.0653,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.1163,0.5425,1.1793,1
1781044871.0884,69.4120,0.0952,1.2292,69.3755,0.1723,1.2000,0.0853,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5536,0.5471,1.1793,1
1781044871.1383,69.4079,0.1393,1.2118,69.4506,0.1626,1.2000,0.0487,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7438,0.0824,1.1793,1
1781044871.1885,69.5307,0.1211,1.2087,69.5257,0.1530,1.2000,0.0323,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3358,0.0407,1.1793,1
1781044871.2383,69.5616,0.1629,1.1909,69.6007,0.1433,1.2000,0.0438,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.5844,0.1126,1.1793,1
1781044871.2883,69.5560,0.1278,1.2457,69.6755,0.1336,1.2000,0.1197,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.2836,0.1455,1.1793,1
1781044871.3383,69.7043,0.0648,1.0878,69.7507,0.1238,1.2000,0.0750,0.1469,0.4042,1.570796,0.3000,DEGRADED,9.4361,0.0764,1.1793,1
1781044871.3886,69.8010,0.0587,1.2305,69.8255,0.1140,1.2000,0.0605,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.5988,0.0447,1.1793,1
1781044871.4383,69.9182,0.0777,1.2065,69.9007,0.1041,1.2000,0.0317,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3047,0.0513,1.1793,1
1781044871.4884,70.0247,0.1908,1.1147,69.9755,0.0943,1.2000,0.1082,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.7979,0.1697,1.1793,1
1781044871.5383,70.0276,0.1433,1.2303,70.0506,0.0844,1.2000,0.0632,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.6833,0.1512,1.1793,1
1781044871.5884,70.1421,0.1376,1.2511,70.1258,0.0745,1.2000,0.0652,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.8119,0.1374,1.1793,1
1781044871.6383,70.1283,0.0986,1.2120,70.2007,0.0646,1.2000,0.0800,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.8671,0.1743,1.1793,1
1781044871.6884,70.2074,0.1026,1.2338,70.2756,0.0546,1.2000,0.0833,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6440,0.1729,1.1793,1
1781044871.7384,70.3631,0.0311,1.1809,70.3507,0.0446,1.2000,0.0183,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3215,0.0927,1.1793,1
1781044871.7883,70.4539,0.0780,1.2541,70.4256,0.0347,1.2000,0.0517,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5725,0.1253,1.1793,1
1781044871.8383,70.5227,-0.0269,1.1777,70.5006,0.0247,1.2000,0.0561,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1848,0.0842,1.1793,1
1781044871.8884,70.4899,-0.0274,1.2628,70.5756,0.0147,1.2000,0.0955,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.9962,0.1853,1.1793,1
1781044871.9385,70.6379,0.1239,1.1608,70.6506,0.0047,1.2000,0.1199,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.9531,0.2397,1.1793,1
1781044871.9884,70.6584,-0.0746,1.1972,70.7257,-0.0053,1.2000,0.0966,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5952,0.1892,1.1793,1
1781044872.0383,70.7860,-0.0147,1.1882,70.8006,-0.0153,1.2000,0.0147,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.1462,0.1848,1.1793,1
1781044872.0884,70.8434,-0.0396,1.2112,70.8754,-0.0253,1.2000,0.0351,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.4201,0.1919,1.1793,1
1781044872.1383,70.8916,-0.0403,1.1725,70.9506,-0.0353,1.2000,0.0592,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4463,0.2531,1.1793,1
1781044872.1885,70.9485,-0.1127,1.1332,71.0254,-0.0452,1.2000,0.1023,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.6974,0.2588,1.1793,1
1781044872.2387,70.9925,-0.0143,1.2021,71.1009,-0.0553,1.2000,0.1159,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.7332,0.3461,1.1793,1
1781044872.2884,71.1814,-0.0420,1.2209,71.1755,-0.0652,1.2000,0.0239,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.4314,0.2325,1.1793,1
1781044872.3384,71.2401,-0.1109,1.1296,71.2509,-0.0751,1.2000,0.0374,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.4865,0.2675,1.1793,1
1781044872.3884,71.2942,-0.2457,1.1629,71.3256,-0.0850,1.2000,0.1638,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.3089,0.2973,1.1793,1
1781044872.4383,71.4069,-0.2146,1.2041,71.4006,-0.0949,1.2000,0.1199,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.0018,0.2893,1.1793,1
1781044872.4887,71.4698,-0.1372,1.0859,71.4757,-0.1048,1.2000,0.0329,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.4402,0.3038,1.1793,1
1781044872.5384,71.5637,-0.1638,1.2184,71.5507,-0.1146,1.2000,0.0509,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.9320,0.3232,1.1793,1
1781044872.5884,71.6831,0.0069,1.2535,71.6255,-0.1244,1.2000,0.1433,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.4922,0.3495,1.1793,1
1781044872.6384,71.7802,-0.2077,1.2124,71.7007,-0.1342,1.2000,0.1083,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.3564,0.2998,1.1793,1
1781044872.6885,71.7398,-0.1666,1.2155,71.7756,-0.1439,1.2000,0.0424,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.6489,0.4223,1.1793,1
1781044872.7388,71.9085,-0.1183,1.2442,71.8506,-0.1536,1.2000,0.0678,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5000,0.3868,1.1793,1
1781044872.7884,71.8692,-0.0589,1.1652,71.9255,-0.1632,1.2000,0.1186,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.6625,0.5211,1.1793,1
1781044872.8383,71.9905,-0.1492,1.2187,72.0006,-0.1728,1.2000,0.0257,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.4018,0.4982,1.1793,1
1781044872.8884,72.0651,-0.3065,1.2139,72.0756,-0.1824,1.2000,0.1246,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.4312,0.4952,1.1793,1
1781044872.9383,72.2887,-0.2704,1.1923,72.1506,-0.1919,1.2000,0.1589,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.0477,0.3922,1.1793,1
1781044872.9888,72.2267,-0.2117,1.2345,72.2256,-0.2013,1.2000,0.0104,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7740,0.5406,1.1793,1
1781044873.0382,72.2678,-0.0987,1.1298,72.3007,-0.2107,1.2000,0.1167,0.1469,0.4042,1.570796,0.3000,DEGRADED,6.8692,0.6493,1.1793,1
1781044873.0883,72.3804,-0.2007,1.1104,72.3755,-0.2200,1.2000,0.0199,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.1297,0.5982,1.1793,1
1781044873.1384,72.5169,-0.1916,1.2039,72.4506,-0.2293,1.2000,0.0762,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.6238,0.0290,1.1793,1
1781044873.1883,72.5893,-0.1431,1.1914,72.5255,-0.2385,1.2000,0.1148,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.7072,0.0618,1.1793,1
1781044873.2384,72.5292,-0.2531,1.2098,72.6007,-0.2477,1.2000,0.0716,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4855,0.1738,1.1793,1
1781044873.2884,72.6809,-0.3044,1.1929,72.6755,-0.2567,1.2000,0.0480,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.6704,0.1153,1.1793,1
1781044873.3384,72.7554,-0.2528,1.2103,72.7507,-0.2658,1.2000,0.0138,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.1192,0.1006,1.1793,1
1781044873.3885,72.7785,-0.3268,1.1922,72.8260,-0.2747,1.2000,0.0705,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4173,0.1644,1.1793,1
1781044873.4385,72.8737,-0.2580,1.1822,72.9006,-0.2835,1.2000,0.0371,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.5806,0.1382,1.1793,1
1781044873.4892,72.9771,-0.2593,1.1521,72.9756,-0.2923,1.2000,0.0331,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.7384,0.0984,1.1793,1
1781044873.5382,73.0836,-0.3739,1.1814,73.0506,-0.3010,1.2000,0.0800,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.9966,0.1417,1.1793,1
1781044873.5883,73.1081,-0.2860,1.1845,73.1255,-0.3096,1.2000,0.0294,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3899,0.1301,1.1793,1
1781044873.6384,73.2468,-0.3056,1.1732,73.2006,-0.3181,1.2000,0.0479,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.0847,0.0930,1.1793,1
1781044873.6885,73.2861,-0.3470,1.2599,73.2756,-0.3266,1.2000,0.0230,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.3864,0.1314,1.1793,1
1781044873.7383,73.3420,-0.3471,1.2485,73.3508,-0.3349,1.2000,0.0150,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.5307,0.1689,1.1793,1
1781044873.7882,73.4479,-0.4793,1.2635,73.4255,-0.3431,1.2000,0.1380,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.8047,0.2163,1.1793,1
1781044873.8383,73.4825,-0.3652,1.2402,73.5005,-0.3513,1.2000,0.0227,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1555,0.1977,1.1793,1
1781044873.8883,73.5844,-0.3829,1.2453,73.5756,-0.3594,1.2000,0.0251,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4560,0.1705,1.1793,1
1781044873.9383,73.8066,-0.1868,1.1973,73.6507,-0.3673,1.2000,0.2386,0.1469,0.4042,1.570796,0.3000,DEGRADED,15.8153,0.1436,1.1793,1
1781044873.9884,73.7600,-0.3996,1.1496,73.7255,-0.3752,1.2000,0.0423,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.0843,0.1699,1.1793,1
1781044874.0381,73.7603,-0.2922,1.1964,73.8007,-0.3829,1.2000,0.0993,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.7486,0.2653,1.1793,1
1781044874.0883,73.9018,-0.3075,1.2353,73.8755,-0.3906,1.2000,0.0871,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.8866,0.1943,1.1793,1
1781044874.1382,73.9205,-0.4504,1.1481,73.9509,-0.3981,1.2000,0.0604,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6972,0.2959,1.1793,1
1781044874.1886,74.0373,-0.4405,1.2089,74.0257,-0.4055,1.2000,0.0368,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.4254,0.2486,1.1793,1
1781044874.2383,74.1516,-0.3797,1.2149,74.1009,-0.4129,1.2000,0.0605,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1558,0.2308,1.1793,1
1781044874.2883,74.2605,-0.2912,1.2842,74.1754,-0.4200,1.2000,0.1544,0.1469,0.4042,1.570796,0.3000,DEGRADED,11.0557,0.2116,1.1793,1
1781044874.3385,74.3097,-0.5045,1.2446,74.2506,-0.4271,1.2000,0.0973,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.8759,0.2857,1.1793,1
1781044874.3883,74.3399,-0.6083,1.1850,74.3256,-0.4341,1.2000,0.1748,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.6295,0.3753,1.1793,1
1781044874.4384,74.4263,-0.3577,1.1742,74.4006,-0.4409,1.2000,0.0871,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5242,0.3312,1.1793,1
1781044874.4886,74.4994,-0.4063,1.2380,74.4755,-0.4476,1.2000,0.0477,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.5378,0.3325,1.1793,1
1781044874.5383,74.5956,-0.4055,1.1934,74.5504,-0.4542,1.2000,0.0665,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2543,0.3514,1.1793,1
1781044874.5884,74.6101,-0.4488,1.1605,74.6256,-0.4607,1.2000,0.0196,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.0827,0.4159,1.1793,1
1781044874.6383,74.7147,-0.5512,1.2139,74.7010,-0.4671,1.2000,0.0852,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.1361,0.4475,1.1793,1
1781044874.6887,74.8131,-0.5083,1.1658,74.7756,-0.4733,1.2000,0.0514,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4641,0.4165,1.1793,1
1781044874.7386,74.9511,-0.4478,1.2451,74.8509,-0.4794,1.2000,0.1051,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.3398,0.3887,1.1793,1
1781044874.7885,74.8632,-0.4971,1.1524,74.9257,-0.4853,1.2000,0.0636,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5380,0.5604,1.1793,1
1781044874.8383,75.0663,-0.4198,1.1354,75.0007,-0.4911,1.2000,0.0969,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.2178,0.4744,1.1793,1
1781044874.8884,75.1120,-0.5214,1.1677,75.0756,-0.4968,1.2000,0.0440,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1877,0.5158,1.1793,1
1781044874.9383,75.0838,-0.5474,1.2478,75.1508,-0.5023,1.2000,0.0807,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.2355,0.6682,1.1793,1
1781044874.9885,75.3237,-0.4715,1.2199,75.2256,-0.5077,1.2000,0.1046,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.2874,0.5037,1.1793,1
1781044875.0384,75.2463,-0.6038,1.1613,75.3006,-0.5130,1.2000,0.1058,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.0469,0.7207,1.1793,1
1781044875.0883,75.4120,-0.4623,1.1301,75.3756,-0.5181,1.2000,0.0666,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.2881,0.6237,1.1793,1
1781044875.1384,75.4958,-0.4279,1.1685,75.4506,-0.5231,1.2000,0.1053,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.7014,0.0000,1.1793,1
1781044875.1884,75.5583,-0.4107,1.0742,75.5256,-0.5279,1.2000,0.1217,0.1469,0.4042,1.570796,0.3000,DEGRADED,14.0033,0.0214,1.1793,1
1781044875.2384,75.6906,-0.5231,1.1595,75.6006,-0.5326,1.2000,0.0905,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.3016,0.0954,1.1793,1
1781044875.2885,75.6198,-0.4964,1.1887,75.6756,-0.5371,1.2000,0.0691,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4050,0.1046,1.1793,1
1781044875.3383,75.7774,-0.6117,1.2473,75.7506,-0.5415,1.2000,0.0752,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.9681,0.1668,1.1793,1
1781044875.3884,75.7693,-0.5309,1.1742,75.8255,-0.5457,1.2000,0.0582,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.3543,0.1251,1.1793,1
1781044875.4382,75.8404,-0.5358,1.1930,75.9006,-0.5498,1.2000,0.0618,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.0906,0.1437,1.1793,1
1781044875.4885,76.0285,-0.6366,1.2496,75.9755,-0.5537,1.2000,0.0983,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.2253,0.1783,1.1793,1
1781044875.5383,75.9156,-0.6332,1.1768,76.0508,-0.5575,1.2000,0.1550,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.0086,0.2655,1.1793,1
1781044875.5884,76.0637,-0.5188,1.2287,76.1257,-0.5611,1.2000,0.0751,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.0819,0.1316,1.1793,1
1781044875.6383,76.2059,-0.5321,1.1131,76.2006,-0.5646,1.2000,0.0329,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.0168,0.0984,1.1793,1
1781044875.6886,76.2643,-0.4958,1.1790,76.2757,-0.5679,1.2000,0.0730,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.7582,0.0874,1.1793,1
1781044875.7384,76.4654,-0.5355,1.1675,76.3506,-0.5710,1.2000,0.1202,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.6747,0.0606,1.1793,1
1781044875.7884,76.4164,-0.5306,1.2058,76.4257,-0.5740,1.2000,0.0444,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.5689,0.1124,1.1793,1
1781044875.8382,76.4431,-0.4976,1.1948,76.5006,-0.5769,1.2000,0.0979,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6796,0.1757,1.1793,1
1781044875.8884,76.5360,-0.6497,1.2213,76.5757,-0.5795,1.2000,0.0806,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.0869,0.2236,1.1793,1
1781044875.9383,76.6532,-0.6158,1.1568,76.6556,-0.5822,1.2000,0.0337,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4832,0.1878,1.1793,1
1781044875.9885,76.7776,-0.5926,1.1785,76.7254,-0.5844,1.2000,0.0528,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.0660,0.1356,1.1793,1
1781044876.0383,76.7944,-0.5926,1.2116,76.8006,-0.5866,1.2000,0.0086,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.1053,0.1981,1.1793,1
1781044876.0884,76.9704,-0.4793,1.1972,76.8758,-0.5886,1.2000,0.1445,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.8076,0.0662,1.1793,1
1781044876.1383,76.8791,-0.6761,1.1984,76.9506,-0.5905,1.2000,0.1116,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.4601,0.3196,1.1793,1
1781044876.1884,77.0094,-0.6107,1.2028,77.0257,-0.5922,1.2000,0.0247,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.1740,0.2346,1.1793,1
1781044876.2385,77.2033,-0.6460,1.0953,77.1009,-0.5937,1.2000,0.1150,0.1469,0.4042,1.570796,0.3000,DEGRADED,10.5253,0.1907,1.1793,1
1781044876.2883,77.2534,-0.5639,1.1715,77.1755,-0.5950,1.2000,0.0838,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.4615,0.1568,1.1793,1
1781044876.3382,77.2949,-0.5683,1.1247,77.2506,-0.5962,1.2000,0.0524,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.3057,0.2222,1.1793,1
1781044876.3884,77.2986,-0.4841,1.2103,77.3255,-0.5973,1.2000,0.1163,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.8237,0.2823,1.1793,1
1781044876.4383,77.4615,-0.6240,1.2759,77.4006,-0.5981,1.2000,0.0661,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.8126,0.2613,1.1793,0
1781044876.4884,77.4327,-0.5405,1.1947,77.4756,-0.5988,1.2000,0.0724,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4737,0.3355,1.1793,0
1781044876.5384,77.4526,-0.6000,1.2247,77.5506,-0.5994,1.2000,0.0981,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.0519,0.4363,1.1793,0
1781044876.5884,77.5548,-0.5855,1.1105,77.6255,-0.5998,1.2000,0.0721,0.1469,0.4042,1.570796,0.3000,DEGRADED,6.4547,0.4059,1.1793,0
1781044876.6383,77.6645,-0.5800,1.1772,77.7006,-0.6000,1.2000,0.0413,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7974,0.4067,1.1793,0
1781044876.6884,77.7403,-0.4602,1.1987,77.7755,-0.6000,1.2000,0.1442,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.7732,0.3988,1.1793,0
1781044876.7384,77.8297,-0.6535,1.1813,77.8506,-0.5999,1.2000,0.0575,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1371,0.4470,1.1793,0
1781044876.7885,77.8784,-0.6149,1.1920,77.9256,-0.5996,1.2000,0.0496,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7225,0.4601,1.1793,0
1781044876.8383,77.9209,-0.5320,1.1503,78.0007,-0.5991,1.2000,0.1043,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.5620,0.5147,1.1793,0
1781044876.8885,78.0167,-0.5265,1.1642,78.0758,-0.5985,1.2000,0.0931,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.2079,0.4926,1.1793,0
1781044876.9384,78.2485,-0.6599,1.2112,78.1506,-0.5977,1.2000,0.1160,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.8173,0.4063,1.1793,0
1781044876.9885,78.1189,-0.5993,1.1798,78.2256,-0.5967,1.2000,0.1068,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.4225,0.5844,1.1793,0
1781044877.0384,78.3513,-0.6311,1.2470,78.3007,-0.5956,1.2000,0.0618,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.4406,0.4747,1.1793,0
1781044877.0883,78.4148,-0.4798,1.1814,78.3758,-0.5943,1.2000,0.1210,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.2799,0.4651,1.1793,0
1781044877.1385,78.4903,-0.5902,1.2360,78.4505,-0.5928,1.2000,0.0399,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2529,0.0000,1.1793,0
1781044877.1884,78.5260,-0.5214,1.2221,78.5256,-0.5912,1.2000,0.0698,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.6587,0.0720,1.1793,0
1781044877.2383,78.6103,-0.5967,1.1349,78.6006,-0.5894,1.2000,0.0122,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6936,0.0312,1.1793,0
1781044877.2883,78.7358,-0.5276,1.1759,78.6756,-0.5875,1.2000,0.0849,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.3661,0.0687,1.1793,0
1781044877.3382,78.7201,-0.5978,1.1718,78.7506,-0.5854,1.2000,0.0329,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7964,0.0712,1.1793,0
1781044877.3885,78.8434,-0.5079,1.1289,78.8256,-0.5831,1.2000,0.0773,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.8218,0.0751,1.1793,0
1781044877.4384,79.0044,-0.7181,1.1284,78.9006,-0.5806,1.2000,0.1722,0.1469,0.4042,1.570796,0.3000,DEGRADED,11.4399,0.1523,1.1793,0
1781044877.4884,79.0230,-0.6304,1.1948,78.9755,-0.5780,1.2000,0.0707,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4045,0.0571,1.1793,0
1781044877.5382,79.0194,-0.5002,1.1641,79.0506,-0.5753,1.2000,0.0813,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6424,0.1030,1.1793,0
1781044877.5885,79.1311,-0.4975,1.2553,79.1259,-0.5723,1.2000,0.0751,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.4788,0.0782,1.1793,0
1781044877.6383,79.2723,-0.6083,1.1472,79.2007,-0.5693,1.2000,0.0815,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.5860,0.0505,1.1793,0
1781044877.6886,79.1900,-0.5407,1.1641,79.2755,-0.5660,1.2000,0.0892,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.0153,0.1126,1.1793,0
1781044877.7385,79.4061,-0.4836,1.1881,79.3506,-0.5626,1.2000,0.0966,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6798,0.0821,1.1793,0
1781044877.7884,79.3878,-0.5994,1.2653,79.4256,-0.5591,1.2000,0.0552,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.5089,0.0725,1.1793,0
1781044877.8384,79.5384,-0.4555,1.2130,79.5007,-0.5554,1.2000,0.1068,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.2755,0.1018,1.1793,0
1781044877.8883,79.6932,-0.5727,1.2306,79.5755,-0.5515,1.2000,0.1197,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.5632,0.0956,1.1793,0
1781044877.9383,79.6111,-0.4782,1.1977,79.6506,-0.5475,1.2000,0.0797,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.7695,0.1057,1.1793,0
1781044877.9883,79.6672,-0.6085,1.2277,79.7255,-0.5434,1.2000,0.0874,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5982,0.1031,1.1793,0
1781044878.0382,79.8323,-0.5233,1.1630,79.8006,-0.5390,1.2000,0.0353,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2035,0.0190,1.1793,0
1781044878.0884,79.9111,-0.4705,1.1576,79.8756,-0.5346,1.2000,0.0732,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.6082,0.0677,1.1793,0
1781044878.1384,79.8901,-0.5527,1.2851,79.9506,-0.5300,1.2000,0.0647,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.6897,0.1010,1.1793,0
1781044878.1885,79.9439,-0.5068,1.1445,80.0254,-0.5252,1.2000,0.0836,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.8684,0.1068,1.1793,0
1781044878.2383,80.0675,-0.4585,1.2268,80.1007,-0.5203,1.2000,0.0701,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.8125,0.0951,1.1793,0
1781044878.2884,80.1397,-0.5880,1.2151,80.1756,-0.5152,1.2000,0.0812,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.9738,0.0919,1.1793,0
1781044878.3383,80.2360,-0.4899,1.2095,80.2507,-0.5100,1.2000,0.0249,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.2292,0.0569,1.1793,0
1781044878.3884,80.3397,-0.5657,1.1216,80.3255,-0.5047,1.2000,0.0626,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.9270,0.0588,1.1793,0
1781044878.4393,80.3795,-0.4715,1.1918,80.4007,-0.4992,1.2000,0.0349,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3796,0.0655,1.1793,0
1781044878.4883,80.4244,-0.4654,1.2711,80.4755,-0.4936,1.2000,0.0584,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.1093,0.0796,1.1793,0
1781044878.5383,80.4469,-0.4704,1.2115,80.5508,-0.4878,1.2000,0.1053,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.1645,0.1416,1.1793,0
1781044878.5884,80.6836,-0.4885,1.1430,80.6257,-0.4820,1.2000,0.0583,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.9767,0.0368,1.1793,0
1781044878.6383,80.6793,-0.3140,1.2116,80.7009,-0.4759,1.2000,0.1633,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.4939,0.1743,1.1793,0
1781044878.6885,80.8416,-0.4204,1.2194,80.7756,-0.4698,1.2000,0.0825,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.1232,0.0701,1.1793,0
1781044878.7384,80.7868,-0.5068,1.2737,80.8556,-0.4631,1.2000,0.0815,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.2404,0.1070,1.1793,0
1781044878.7896,80.7980,-0.4148,1.1027,80.9275,-0.4569,1.2000,0.1362,0.1469,0.4042,1.570796,0.3000,DEGRADED,11.0656,0.1544,1.1793,0
